20260924233934855|Drive/Heading|Double|-179.9825200635361|d4ee01bd92c96640b182bb332c90d8b5
20260924233934856|Drive/Pose X|Double|0.7545680904581382|09d34e4ec8e1e9a5c5a91f089f1c645c
20260924233934857|Drive/Pose Y|Double|5.981050584581397|8ed9f1206ba0ac417126ec82efae2918
20260924233934970|Drive/Pose X|Double|0.6520525458924191|7b4dafbcf28239b489d23ddf56f27fb2
20260924233934972|Drive/Pose Y|Double|5.981019308887509|5bd6cd93a3d3c79719beb50f7019f1bd
20260924233935085|Drive/Pose X|Double|0.5648603085310296|2910d340772bd0c423fbede9de558685
20260924233935086|Drive/Pose Y|Double|5.980992708065783|3767f3ffff9dd17136543930f3e401b8
20260924233935200|Drive/Pose X|Double|0.5087185049277017|06d7bf075f3fa88bec9dc05318810583
20260924233935201|Drive/Pose Y|Double|5.98097558018658|24d07ade7c53b7c31d1578595f721b60
20260924233935313|Drive/Heading|Double|-179.98526664556738|4194ef74841630a1041290ec3ec8f67b
20260924233935314|Drive/Pose X|Double|0.483223315712765|c11f69a753e0ef996253caf693d3ad2e
20260924233935315|Drive/Pose Y|Double|5.980967872158498|77342e9404af1b82d5b965c9209c06ec
20260924233935438|Climber/Position|Double|0.0927734375|1746a361d0aa8e226b12dabbdb1e4a0b
20260924233935439|Climber/Command|String|up|08e3328aa18f451e86fba8eed7a930b2
20260924233935440|Fuel/Doing|String|stopped|60eaff1e7cb7fcb41e8a81a489c46d5c
20260924233935440|Fuel/Roller RPS|Double|-36.734375|42aae35c2ff2a2f7a01a808e28870613
20260924233935441|Drive/Heading|Double|179.9845209520889|0364abb0360002b2d2b71a6115187bc0
20260924233935442|Drive/Pose X|Double|0.47999276085804554|22fcebb513e35a1573102665ba03ad8a
20260924233935443|Drive/Pose Y|Double|5.980967283147207|91a70058bcfa2f7113b679ea899094cd
20260924233935555|Climber/Position|Double|1.1201171875|d4c5b34ed807fca58f413277634db311
20260924233935556|Fuel/Roller RPS|Double|-7.90625|a5a687ba2d9d516bc9c8d9f94d9c0b88
20260924233935557|Drive/Heading|Double|178.81722358880765|52030fd20dab8b18d552cac13ef850f7
20260924233935558|Drive/Pose X|Double|0.473968062684664|e7b288ba18f1ad51439be89c0757a466
20260924233935559|Drive/Pose Y|Double|5.980970091731611|fcaf4d3f6c0bf37be12645abc56c28b6
20260924233935674|Climber/Position|Double|3.283203125|891a1bd539a3938c828fdd3b708c5aae
20260924233935675|Fuel/Roller RPS|Double|-1.69921875|00173614fda76a9449b3b3f69c1febb6
20260924233935675|Drive/Heading|Double|175.98275093255765|a374ea4592ffc5a6670e416d9c1d2660
20260924233935676|Drive/Pose X|Double|0.523017578106626|d998591767238b1e441def987463152d
20260924233935677|Drive/Pose Y|Double|5.9785597881150485|9539f6dd043413b2f9f4cc4ea4d1d21a
20260924233935790|Climber/Position|Double|6.58642578125|cd2847960faed2d3fdc12f0a04cb80ba
20260924233935791|Fuel/Roller RPS|Double|-0.3671875|456c4225064b3629d87d060b77b66372
20260924233935792|Drive/Heading|Double|172.15950874505765|760e0d50a784afe19149e02484a3214d
20260924233935793|Drive/Pose X|Double|0.6309939208592527|ca928852ed36b990971c54b29de830dc
20260924233935794|Drive/Pose Y|Double|5.967176694543409|b93ec8315ce9e517eebb5ca60ea3406d
20260924233935907|Climber/Position|Double|11.03271484375|e531d365d1450fa2479ab7156a13db83
20260924233935908|Fuel/Roller RPS|Double|-0.078125|59ddcab133696ce82d76a7dc18882b1f
20260924233935909|Drive/Heading|Double|168.4049311083389|6e9c0e22921a4d1fd03c08ceb825688e
20260924233935911|Drive/Pose X|Double|0.7665036433484601|f82215d707fe3062cdc5637f183e9757
20260924233935912|Drive/Pose Y|Double|5.943845262031188|fd1d1689a1f4802dd8335e600c84672d
20260924233936024|Climber/Position|Double|16.62744140625|a5ca385f7b4a15aad6c5d048e1d926cc
20260924233936025|Fuel/Roller RPS|Double|-0.015625|a7bcf46e8c8d45bb8e01d41da2cd6407
20260924233936026|Drive/Heading|Double|163.7741938036514|e3b48dba0602d89e7b5f1274d295f07f
20260924233936027|Drive/Pose X|Double|0.9211445040213346|f14eaf710821629087040885c6bf23d6
20260924233936028|Drive/Pose Y|Double|5.905685841728219|6dfca3cb0fbad98b7e74e848d443f04a
20260924233936139|Climber/Position|Double|23.369140625|ac1503fd25acbed4462527fc61fc2414
20260924233936140|Fuel/Roller RPS|Double|-0.005859375|3596cbb57a4e01b94126dbfde08384eb
20260924233936140|Drive/Heading|Double|157.26204780755765|11bb709d51b91a37337ea62f0e299671
20260924233936141|Drive/Pose X|Double|1.1011278334615082|b0ee315e6ef0eb988e7daa4889a2ccbd
20260924233936142|Drive/Pose Y|Double|5.842373462783294|b0e51b600b0c6dbdf91c6c3bfdcbf635
20260924233936253|Climber/Position|Double|31.2060546875|d007b6000dad92d28d355230c2761ebb
20260924233936254|Fuel/Roller RPS|Double|0.0|a42521dc4a4c9b9eefa9ba09da4b1344
20260924233936255|Drive/Heading|Double|148.46749214349515|1187ce8041a5b15cf6991d0c4037b5f7
20260924233936255|Drive/Pose X|Double|1.296859379738683|920ae14e3160a332bb43925d1533fc2d
20260924233936256|Drive/Pose Y|Double|5.742417802097006|d5686ddcbbcf7d4e2e16061295415cc7
20260924233936368|Climber/Position|Double|39.7763671875|74c3e4213ae15bb03ae522e6d2a74448
20260924233936369|Drive/Heading|Double|138.2529535692764|8629f9dd4cd1c5ada843dd30f15e8b77
20260924233936370|Drive/Pose X|Double|1.4973257893980958|02719c9cae5c93beb2efd1164d16ad06
20260924233936370|Drive/Pose Y|Double|5.592893587201315|8e7a1fd4d1308b800971bd93e13a3323
20260924233936481|Climber/Position|Double|48.693359375|07d3aaffbe99263744ae8f0e17e82017
20260924233936482|Drive/Heading|Double|129.3375482958389|b1d7451a89b54fa9670642c766db37e1
20260924233936483|Drive/Pose X|Double|1.689596555650712|b5adcf66a3edab1c8799b2cf74605308
20260924233936483|Drive/Pose Y|Double|5.390143950523901|18028ce3ef29972159f4246e667f3bf5
20260924233936609|Climber/Position|Double|57.77099609375|8a53437d3c2f7241ef51804dbd16c36d
20260924233936610|Drive/Heading|Double|125.15725044427641|7deceb0661bdb66f491d6c00a4e29f4f
20260924233936611|Drive/Pose X|Double|1.864105221045207|f311eee2a2607b2bb659f22e084e9966
20260924233936612|Drive/Pose Y|Double|5.156554262276668|16ad7bef08d27cd3f3d625c816280801
20260924233936722|Climber/Position|Double|66.92333984375|902b5350afedf34ba2862afb2507b715
20260924233936723|Drive/Heading|Double|127.77199653802639|48246c9506f3afe143a7fe3260504aa8
20260924233936723|Drive/Pose X|Double|2.05602479250444|c27e7666612e11837c971d2ccc34b00d
20260924233936724|Drive/Pose Y|Double|4.8916282428116205|ee259e0befccdd9d25e014ae48954e1b
20260924233936834|Climber/Position|Double|76.1103515625|30af875a8b81ce6f26a02ab70d3def7d
20260924233936835|Drive/Heading|Double|136.63521675287012|1cb13e123c551911d397073cae125d2b
20260924233936835|Drive/Pose X|Double|2.275811621963478|969dd8d1a276223a238aafff43887ccc
20260924233936836|Drive/Pose Y|Double|4.645247100168392|18b496341e2e653e04e74b9a0224db6d
20260924233936946|Climber/Position|Double|85.3134765625|5607bba274fb630d28572801aa78411f
20260924233936946|Drive/Heading|Double|148.3548822802139|ab4d20c92c4ce16cac66222ca4443cf0
20260924233936947|Drive/Pose X|Double|2.5010649647885965|bd9b7a8feec3e4cd11bb595f8d84092c
20260924233936948|Drive/Pose Y|Double|4.4709672522157025|e9308b53fa218220760fe563d12bd75f
20260924233937058|Climber/Position|Double|94.5244140625|a24c58cf50a36341b7bacdce7c3a5903
20260924233937059|Drive/Heading|Double|158.8248529833389|b8c22baa3afa394c931b2b82786e9037
20260924233937059|Drive/Pose X|Double|2.7135627566856386|4306cbdb6f48e98a505426221213ed3e
20260924233937060|Drive/Pose Y|Double|4.365866407177624|56f7fb9ac396080dd1e77bddf57344d9
20260924233937170|Climber/Position|Double|103.73828125|7f90380e38142807ebf1410b59e30a46
20260924233937171|Drive/Heading|Double|166.08956245599515|dd04a043ffa239a4c6593d014a4cfeb5
20260924233937172|Drive/Pose X|Double|2.9142919504308287|3a0dc4d1df008370a3ecaa4c8db82ce3
20260924233937172|Drive/Pose Y|Double|4.303210291068477|821e0b37edcc737d9912ab470e0eb741
20260924233937283|Climber/Position|Double|112.9541015625|6f71f302819c93b76e42d5ed562aa40a
20260924233937284|Drive/Heading|Double|170.31380562005765|afb979cfd893ff09d94ca08f88b19f1e
20260924233937285|Drive/Pose X|Double|3.099209316316225|4e56613529d114d15f8ce8584338e827
20260924233937285|Drive/Pose Y|Double|4.265159512686756|82506c74fac4dfac0ef965f7890c0661
20260924233937396|Climber/Position|Double|122.17041015625|18e0d1833a55cd18de66bd2eda962a64
20260924233937397|Drive/Heading|Double|172.5028314989639|dee800ed70ef32f316fbbb96c55eca75
20260924233937398|Drive/Pose X|Double|3.259290477500896|67a965f27a74505e5c1dfba5b71d5396
20260924233937398|Drive/Pose Y|Double|4.241179914806731|05873f15f594bf7230c937f22c86ab32
20260924233937509|Climber/Position|Double|131.38720703125|5c91c7d34f9008e4b2daf560ca55077b
20260924233937510|Drive/Heading|Double|173.7442865770889|520efbf3876935524987045698d43e03
20260924233937511|Drive/Pose X|Double|3.3875682011332664|15a5f01f0c34809f617e2f5ff0e750bd
20260924233937511|Drive/Pose Y|Double|4.2257882758453675|e84368831a565a05735abb308530d267
20260924233937622|Climber/Position|Double|140.60400390625|2ff4c36d6245fa048cc41992a307b98f
20260924233937623|Drive/Heading|Double|174.37325386224515|1411610c49e62d805af2b8321623aa96
20260924233937623|Drive/Pose X|Double|3.4829803008183498|aeed486a21f277d79bd004f5ed3a8287
20260924233937624|Drive/Pose Y|Double|4.215901453220386|8c1f184b7bd9b6cc425cd42a2fc70370
20260924233937739|Climber/Position|Double|149.82080078125|e5d9de51bb5e87909ca41c788a936fde
20260924233937740|Drive/Heading|Double|174.5078363817764|6c30bdbb24c04d31e19eadae48c57324
20260924233937741|Drive/Pose X|Double|3.544248756962251|6a0f5d9797562465a9d39a901ba1599a
20260924233937742|Drive/Pose Y|Double|4.209967395362542|adac256d49bdf8661163087a6d2e15d4
20260924233937854|Climber/Position|Double|159.0380859375|21ab9ac99d24ab69099b1da27749032b
20260924233937854|Drive/Heading|Double|174.2386713427139|df9bab9ecabfa04fb253fc696b658769
20260924233937855|Drive/Pose X|Double|3.567473631211961|d2cb139c190febf7e6cbf6b5661f33ce
20260924233937856|Drive/Pose Y|Double|4.207711275893818|92ec737b511dac040c41e2fa9bb689a5
20260924233937963|Climber/Position|Double|168.2548828125|927ae6e922a8d3c781c1c2eb7bfd9aa2
20260924233937964|Drive/Heading|Double|173.99971870599515|a27653353c643da97e9aecad6883d2c9
20260924233937965|Drive/Pose X|Double|3.5682987336930254|8fbfc79520418fffb049b6a078d5da7b
20260924233937965|Drive/Pose Y|Double|4.207626304727582|e2c9b77f99432fbf7590870bf4c2e93d
20260924233938074|Climber/Position|Double|177.47216796875|31ea158762a2b4a9de56e9d9c8b6ca9f
20260924233938075|Drive/Heading|Double|173.97225288568265|a9a33e21ffb270998d1c80bfcb3c7756
20260924233938076|Drive/Pose X|Double|3.5683855656116505|899098be47f6057d572e1165abb6723e
20260924233938077|Drive/Pose Y|Double|4.207617158429681|9e2c6362d8f3b9d76ffd248efaedb9ed
20260924233938185|Climber/Position|Double|186.68896484375|a42bf1733e27629a98e0bb6fd66f8ffb
20260924233938185|Drive/Heading|Double|173.9695063036514|73d24c523ff469f86448132600a8999b
20260924233938186|Drive/Pose X|Double|3.5683964192516893|c8fecf4a2ba9a1244819d16b4800335c
20260924233938186|Drive/Pose Y|Double|4.207616011825531|73b71a982b6c8ef56431dffb42c485cc
20260924233938295|Climber/Position|Double|195.90625|d17179e584b5574a83a307674b351c4f
20260924233938296|Drive/Heading|Double|173.96675972162015|d6c5ecfa8d6a65086755ab2753c3e088
20260924233938404|Climber/Position|Double|205.123046875|6c36737845d3bc9a74f20efd83c3e8c7
20260924233938511|Climber/Position|Double|214.33984375|5ba080b6ffef9ba6d614341922319fb9
20260924233938620|Climber/Position|Double|223.55712890625|9061dbd53cbfc8d55f630ae51a7ac6a9
20260924233938727|Climber/Position|Double|232.77392578125|799d6c0e44bd1a85719b88129b81c852
20260924233938837|Climber/Position|Double|241.9912109375|104000c279cbbdf127c436bc7f67b603
20260924233938945|Climber/Position|Double|251.2080078125|06ea953078217c0447cb5e2236b1bd16
20260924233939052|Climber/Position|Double|260.42529296875|6f8b54aa12672c3a627091b334af3b33
20260924233939160|Climber/Position|Double|269.64208984375|d6441c36927feeac0a07f1384b04b18c
20260924233939268|Climber/Position|Double|278.859375|673c8aca33b2117f535ac4a6ffe6f9f1
20260924233939376|Climber/Position|Double|288.076171875|453b0edf3826c3d02ff5be2628a49126
20260924233939483|Climber/Position|Double|297.29345703125|9002ff0d4b4f31de6106c6bb22b204bd
20260924233939590|Climber/Position|Double|306.51025390625|0d2771a11af1cbfa87cbe49ad3d2d46e
20260924233939699|Climber/Position|Double|315.7275390625|0ebbc8595ec25ba40dfab2dc654f055d
20260924233939806|Climber/Position|Double|324.9443359375|362be23a7a10d6959529dc235dc8aef0
20260924233939915|Climber/Position|Double|334.16162109375|6124f1df6f94ffa3e6e1c8b634299430
20260924233940023|Climber/Position|Double|343.37841796875|48ffeb6a841904856b9ee40d13e264d1
20260924233940130|Climber/Position|Double|352.595703125|09988ed88e1dc7de54d07f50b4ce35c9
20260924233940238|Climber/Position|Double|361.8125|ea33e48e4ea60a790c2493b6c0358ca1
20260924233940349|Climber/Position|Double|370.7978515625|5976f9244ba051238e6e278efdc06a3e
20260924233940350|Climber/Command|String|done|8968d30ad9e2d4660c1f338f39e31752
20260924233940351|Drive/Heading|Double|174.0573969286514|2246871d82d8b60da92c6ce11f52efce
20260924233940351|Drive/Pose X|Double|3.568255310909475|777db53e953f3d0c1e13520f93b289db
20260924233940352|Drive/Pose Y|Double|4.207630812835426|3e60bdcc1bdefb6f4349fe4e77836ca1
20260924233940461|Climber/Position|Double|378.71044921875|c8658473029281470b1fa34ba6ace940
20260924233940462|Drive/Heading|Double|176.10909370599515|242f01d739a0c0a202be9ec9d2374614
20260924233940462|Drive/Pose X|Double|3.551037022838929|1708aa513afbc7992dffdbbebced44c8
20260924233940462|Drive/Pose Y|Double|4.209043643563154|7361d694b5770c4ce4cb13643924622d
20260924233940572|Climber/Position|Double|385.5107421875|5e564377f5284d8b3deafe9c0f612b05
20260924233940573|Drive/Heading|Double|179.0671625536514|6b7d5011507ce39b4277ac5a90ae20e0
20260924233940574|Drive/Pose X|Double|3.4848783421188676|1ae952f1fc42c72ab9beb5ebd7994b4a
20260924233940574|Drive/Pose Y|Double|4.211608766123427|f90e1d7179c89c840e084ee956f9224c
20260924233940685|Climber/Position|Double|391.19580078125|0b1f3073467f559d4e00201445874796
20260924233940685|Drive/Heading|Double|-178.5433110791611|ec1d0cbd39bd2b792e838cdaa62abd0a
